tag60_unix_nanoseconds,packet_no,tag1128,tag9,tag35,tag49,tag75,tag34,tag52,tag60,tag5799,tag268,tag268_no,tag279,tag269,tag48,tag55,tag83,tag270,tag271,tag346,tag346_no,tag5797,tag37711,tag37705,tag37705_no,tag37,tag32,tag10,tag_pattern
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,45,0,21126996,59,45,703494299153,10,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,46,0,21126996,59,46,703494294740,1,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,47,0,21126996,59,47,703494299216,15,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,48,0,21126996,59,48,703494294867,15,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,49,0,21126996,59,49,703494299530,4,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,50,0,21126996,59,50,703494294994,1,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,51,0,21126996,59,51,703494295162,1,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,52,0,21126996,59,52,703494295397,2,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,53,0,21126996,59,53,703494295925,1,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,54,0,21126996,59,54,703494296622,2,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,55,0,21126996,59,55,703494297301,1,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,56,0,21126996,59,56,703494297991,5,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,57,0,21126996,59,57,703494298045,6,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,58,0,21126996,59,58,703494298628,2,186,3
1577370600000000000,2077,9,1463,X,CME,20191226,3425916,20191226143000021345744,20191226143000000000000,00000000,1,1,0,2,149920,ZCH0,433440,388.0,239,59,59,0,21126996,59,59,703494298705,56,186,3
1577370600002760195,2098,9,285,X,CME,20191226,3425977,20191226143000032347236,20191226143000002760195,00000001,1,1,0,2,149920,ZCH0,433452,388.0,5,4,1,1,21127020,4,1,703494300563,5,052,3
1577370600002760195,2098,9,285,X,CME,20191226,3425977,20191226143000032347236,20191226143000002760195,00000001,1,1,0,2,149920,ZCH0,433452,388.0,5,4,2,1,21127020,4,2,703494299204,1,052,3
1577370600002760195,2098,9,285,X,CME,20191226,3425977,20191226143000032347236,20191226143000002760195,00000001,1,1,0,2,149920,ZCH0,433452,388.0,5,4,3,1,21127020,4,3,703494299049,1,052,3
1577370600002760195,2098,9,285,X,CME,20191226,3425977,20191226143000032347236,20191226143000002760195,00000001,1,1,0,2,149920,ZCH0,433452,388.0,5,4,4,1,21127020,4,4,703494298705,3,052,3
1577370600005579113,2107,9,308,X,CME,20191226,3425984,20191226143000032477789,20191226143000005579113,00000001,1,1,0,2,149920,ZCH0,433458,388.0,11,5,1,1,21127022,5,1,703494300575,11,166,3
1577370600005579113,2107,9,308,X,CME,20191226,3425984,20191226143000032477789,20191226143000005579113,00000001,1,1,0,2,149920,ZCH0,433458,388.0,11,5,2,1,21127022,5,2,703494299204,1,166,3
1577370600005579113,2107,9,308,X,CME,20191226,3425984,20191226143000032477789,20191226143000005579113,00000001,1,1,0,2,149920,ZCH0,433458,388.0,11,5,3,1,21127022,5,3,703494299049,1,166,3
1577370600005579113,2107,9,308,X,CME,20191226,3425984,20191226143000032477789,20191226143000005579113,00000001,1,1,0,2,149920,ZCH0,433458,388.0,11,5,4,1,21127022,5,4,703494299069,1,166,3
1577370600005579113,2107,9,308,X,CME,20191226,3425984,20191226143000032477789,20191226143000005579113,00000001,1,1,0,2,149920,ZCH0,433458,388.0,11,5,5,1,21127022,5,5,703494298705,8,166,3
1577370600015889875,2114,9,287,X,CME,20191226,3425986,20191226143000032556368,20191226143000015889875,00000001,1,1,0,2,149920,ZCH0,433462,388.0,11,4,1,1,21127024,4,1,703494300582,11,185,3
1577370600015889875,2114,9,287,X,CME,20191226,3425986,20191226143000032556368,20191226143000015889875,00000001,1,1,0,2,149920,ZCH0,433462,388.0,11,4,2,1,21127024,4,2,703494299204,2,185,3
1577370600015889875,2114,9,287,X,CME,20191226,3425986,20191226143000032556368,20191226143000015889875,00000001,1,1,0,2,149920,ZCH0,433462,388.0,11,4,3,1,21127024,4,3,703494299049,1,185,3
1577370600015889875,2114,9,287,X,CME,20191226,3425986,20191226143000032556368,20191226143000015889875,00000001,1,1,0,2,149920,ZCH0,433462,388.0,11,4,4,1,21127024,4,4,703494298705,8,185,3
1577370600016337857,2119,9,264,X,CME,20191226,3425987,20191226143000032583108,20191226143000016337857,00000001,1,1,0,2,149920,ZCH0,433465,388.0,4,3,1,1,21127025,3,1,703494300583,4,075,3
