new_tag60_unix_nanoseconds,tag60,new_tag75,new_bid_01_price,new_bid_02_price,new_bid_03_price,new_bid_04_price,new_bid_05_price,new_bid_06_price,new_bid_07_price,new_bid_08_price,new_bid_09_price,new_bid_10_price,new_bid_11_price,new_bid_01_qty,new_bid_02_qty,new_bid_03_qty,new_bid_04_qty,new_bid_05_qty,new_bid_06_qty,new_bid_07_qty,new_bid_08_qty,new_bid_09_qty,new_bid_10_qty,new_bid_11_qty,new_ask_01_price,new_ask_02_price,new_ask_03_price,new_ask_04_price,new_ask_05_price,new_ask_06_price,new_ask_07_price,new_ask_08_price,new_ask_09_price,new_ask_10_price,new_ask_11_price,new_ask_01_qty,new_ask_02_qty,new_ask_03_qty,new_ask_04_qty,new_ask_05_qty,new_ask_06_qty,new_ask_07_qty,new_ask_08_qty,new_ask_09_qty,new_ask_10_qty,new_ask_11_qty,old_tag60_unix_nanoseconds,old_tag75,old_bid_01_price,old_bid_02_price,old_bid_03_price,old_bid_04_price,old_bid_05_price,old_bid_06_price,old_bid_07_price,old_bid_08_price,old_bid_09_price,old_bid_10_price,old_bid_11_price,old_bid_01_qty,old_bid_02_qty,old_bid_03_qty,old_bid_04_qty,old_bid_05_qty,old_bid_06_qty,old_bid_07_qty,old_bid_08_qty,old_bid_09_qty,old_bid_10_qty,old_bid_11_qty,old_ask_01_price,old_ask_02_price,old_ask_03_price,old_ask_04_price,old_ask_05_price,old_ask_06_price,old_ask_07_price,old_ask_08_price,old_ask_09_price,old_ask_10_price,old_ask_11_price,old_ask_01_qty,old_ask_02_qty,old_ask_03_qty,old_ask_04_qty,old_ask_05_qty,old_ask_06_qty,old_ask_07_qty,old_ask_08_qty,old_ask_09_qty,old_ask_10_qty,old_ask_11_qty
1577379132468226015,20191226165212468226015,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,233,382,398,59,168,214,169,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,212,304,299,363,183,61,154,270,40,43,35,1577379132468226015,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,93,162,250,441,285,452,371,1024,267,1122
1577379149911731057,20191226165229911731057,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,191,380,398,59,168,214,169,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,232,304,298,363,183,61,154,270,40,43,35,1577379149911731057,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,93,162,250,441,285,452,371,1024,267,1122
1577379152443277129,20191226165232443277129,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,225,382,398,59,168,214,169,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,206,304,298,363,183,61,154,270,40,43,35,1577379152443277129,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,93,162,250,441,285,452,371,1024,267,1122
1577379163582211047,20191226165243582211047,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,148,383,398,59,168,214,169,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,210,304,299,363,183,61,154,270,40,43,35,1577379163582211047,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,93,162,250,441,285,452,371,1024,267,1122
1577379174061266057,20191226165254061266057,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,224,382,398,59,168,214,169,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,198,303,299,364,183,61,154,270,40,43,35,1577379174061266057,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,93,162,250,441,285,452,371,1024,267,1122
1577379189089849085,20191226165309089849085,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,209,382,398,59,168,214,170,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,199,304,299,363,183,61,154,270,40,43,35,1577379189089849085,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,93,162,250,441,285,452,371,1024,267,1122
1577379195295237601,20191226165315295237601,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,226,382,401,59,168,214,170,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,202,304,299,363,183,61,154,270,40,43,35,1577379195295237601,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,93,162,250,441,285,452,371,1024,267,1122
1577379203731419355,20191226165323731419355,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,184,382,401,59,168,214,170,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,193,304,299,363,183,61,154,270,40,43,35,1577379203731419355,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,93,162,250,441,285,452,371,1024,267,1122
1577379219431597419,20191226165339431597419,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,214,384,401,59,168,214,170,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,195,304,299,362,183,61,154,270,40,43,35,1577379219431597419,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,93,162,250,441,285,452,371,1024,267,1122
1577379221585371807,20191226165341585371807,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,210,382,401,59,168,214,170,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,202,304,298,362,116,61,154,270,40,43,35,1577379221585371807,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,160,162,250,441,285,452,371,1024,267,1122
1577379232658320867,20191226165352658320867,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,204,380,401,59,168,214,170,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,196,304,298,362,110,60,154,270,40,43,35,1577379232658320867,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,166,163,250,441,285,452,371,1024,267,1122
1577379240933468617,20191226165400933468617,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,202,382,401,59,168,214,170,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,191,304,298,362,110,60,154,266,40,43,35,1577379240933468617,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,166,163,250,445,285,452,371,1024,267,1122
1577379257021526619,20191226165417021526619,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,125,380,401,59,168,214,170,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,214,304,298,362,110,60,154,266,40,43,35,1577379257021526619,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,166,163,250,445,285,452,371,1024,267,1122
1577379267130407915,20191226165427130407915,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,116,380,401,59,168,214,170,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,215,304,298,362,110,60,154,266,40,43,35,1577379267130407915,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,166,163,250,445,285,452,371,1024,267,1122
1577379279099627451,20191226165439099627451,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,115,380,401,59,168,214,170,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,212,304,298,362,110,58,154,266,40,43,35,1577379279099627451,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,166,165,250,445,285,452,371,1024,267,1122
1577379280592209689,20191226165440592209689,20191226,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,203,382,401,59,168,214,170,37,142,41,26,387.25,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,193,304,298,362,110,58,154,266,40,43,35,1577379280592209689,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,166,165,250,445,285,452,371,1024,267,1122
1577379292632119865,20191226165452632119865,20191226,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,228,306,378,401,59,168,214,170,37,142,41,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,285,298,362,110,58,154,266,40,43,35,52,1577379292632119865,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,166,165,250,445,285,452,371,1024,267,1122
1577379306137245573,20191226165506137245573,20191226,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,194,270,395,399,59,163,214,170,25,142,41,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,117,433,344,96,78,184,266,40,43,47,76,1577379306137245573,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,166,165,250,445,285,452,371,1024,267,1122
1577379311739347585,20191226165511739347585,20191226,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,262,259,386,399,59,163,214,170,25,142,41,387.5,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,171,449,359,105,88,154,266,40,43,47,76,1577379311739347585,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,166,165,250,445,285,452,371,1024,267,1122
1577379324064916461,20191226165524064916461,20191226,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,273,258,386,399,59,163,214,170,25,142,41,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,453,354,96,88,154,261,40,43,47,76,34,1577379324064916461,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,165,250,441,285,452,371,1024,267,1122
1577379338542236597,20191226165538542236597,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,184,288,264,395,399,59,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,424,348,87,78,184,261,40,43,47,76,35,1577379338542236597,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,165,250,441,285,452,371,1024,267,1122
1577379346740155719,20191226165546740155719,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,211,288,304,395,399,59,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,425,348,92,78,184,261,40,43,47,76,35,1577379346740155719,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,165,250,441,285,452,371,1024,267,1122
1577379354707847543,20191226165554707847543,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,211,290,304,395,399,59,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,424,348,92,78,184,261,40,43,47,76,35,1577379354707847543,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,165,128,441,285,452,371,1024,267,1122
1577379361755376339,20191226165601755376339,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,236,291,304,395,399,59,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,394,347,92,78,184,260,40,43,47,76,35,1577379361755376339,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,165,128,442,285,452,371,1024,267,1122
1577379378088971369,20191226165618088971369,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,224,291,304,395,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,394,348,93,82,184,260,40,43,47,76,35,1577379378088971369,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,165,128,442,285,452,371,1024,267,1122
1577379382013028749,20191226165622013028749,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,224,291,304,395,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,395,348,93,82,184,260,40,43,47,76,35,1577379382013028749,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,165,128,442,285,452,371,1024,267,1122
1577379399247340203,20191226165639247340203,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,225,293,304,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,396,348,93,82,184,260,40,41,47,76,35,1577379399247340203,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,165,128,442,285,454,371,1024,267,1122
1577379400182575881,20191226165640182575881,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,246,293,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,396,348,93,82,184,260,40,41,47,76,35,1577379400182575881,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,165,128,442,285,454,371,1024,267,1122
1577379418180961757,20191226165658180961757,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,201,293,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,535,348,93,81,184,260,40,41,47,75,35,1577379418180961757,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,166,128,442,285,454,371,1025,267,1122
1577379420471337109,20191226165700471337109,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,232,296,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,385,348,93,81,184,260,40,41,47,75,35,1577379420471337109,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,349,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,166,128,442,285,454,371,1025,267,1122
1577379439300351217,20191226165719300351217,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,228,296,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,375,349,93,81,184,260,40,46,47,75,35,1577379439300351217,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,343,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,166,128,442,285,454,371,1025,267,1122
1577379441198294103,20191226165721198294103,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,196,296,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,374,349,93,81,184,260,40,46,47,75,35,1577379441198294103,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,343,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,166,128,442,285,454,371,1025,267,1122
1577379452874869145,20191226165732874869145,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,180,291,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,541,349,93,81,184,260,40,46,47,75,35,1577379452874869145,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,343,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,166,128,442,285,454,371,1025,267,1122
1577379461546935097,20191226165741546935097,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,206,293,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,380,349,93,81,184,260,40,46,47,75,35,1577379461546935097,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,343,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,166,128,442,285,454,371,1025,267,1122
1577379473491569675,20191226165753491569675,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,203,293,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,380,349,93,81,184,260,40,46,47,73,35,1577379473491569675,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,343,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,174,166,128,442,285,454,371,1027,267,1122
1577379482112550863,20191226165802112550863,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,202,293,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,380,349,60,81,184,260,40,46,47,73,35,1577379482112550863,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,343,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,207,166,128,442,285,454,371,1027,267,1122
1577379491272408657,20191226165811272408657,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,222,293,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,366,349,60,81,184,260,40,46,47,73,35,1577379491272408657,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,343,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,207,166,128,442,285,454,371,1027,267,1122
1577379509761510595,20191226165829761510595,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,226,293,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,366,349,60,81,184,260,40,46,47,73,35,1577379509761510595,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,343,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,207,166,128,442,285,454,371,1027,267,1122
1577379510263491481,20191226165830263491481,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,244,293,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,366,349,60,81,184,260,40,46,47,73,35,1577379510263491481,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,343,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,207,166,128,442,285,454,371,1027,267,1122
1577379528352734841,20191226165848352734841,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,210,293,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,380,349,60,79,184,259,40,46,47,73,35,1577379528352734841,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,343,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,207,168,128,443,285,454,371,1027,267,1122
1577379532684504523,20191226165852684504523,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,230,293,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,379,349,60,79,184,259,40,46,47,73,35,1577379532684504523,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,343,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,207,168,128,443,285,454,371,1027,267,1122
1577379548803504579,20191226165908803504579,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,213,293,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,376,349,60,79,184,259,40,46,47,73,35,1577379548803504579,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,343,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,207,168,128,443,285,454,371,1027,267,1122
1577379551585717135,20191226165911585717135,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,236,293,334,394,399,55,163,214,170,25,142,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,377,349,60,79,184,259,40,46,47,73,35,1577379551585717135,20191226,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,384.5,384.25,384.0,3,291,366,337,343,252,857,156,237,144,312,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,8,207,168,128,443,285,454,371,1027,267,1122
